,pdb,pdb_id_wchains,initial_deposition_date,boltz2_cutoff,type,method,model_id,DockQ,fnat,iRMSD,LRMSD,ifpae_norm_ag,ifpae_norm_avg,ifplddt_ag,ifplddt_avg,PdockQ2 Antigen,PdockQ2_avg,pTM,ipTM,actifpTM,model_confidence,AntiConf,DockQ_category,CAPRI,rank1,rank5
12914,7bbj,7bbj_H_L_A,2020-12-17,,3,Chai1,7bbj_H_L_A_chai_model_6,0.0085847793064845,0.0,15.8674947639272,64.8355655142728,0.383570960269672,0.672134013483599,74.9863636363636,82.4587850093474,0.0247273533859281,0.288837132921972,0.766048729419708,0.559488415718079,,0.600800478458405,0.543652316609574,Incorrect,Incorrect,,*
12915,7bbj,7bbj_H_L_A,2020-12-17,,3,Chai1,7bbj_H_L_A_chai_model_10,0.0086415284457929,0.0,15.8364816809198,64.5720662214793,0.391055642020141,0.667152941756038,76.9390697674419,82.7296147192286,0.0267440891644093,0.266798995693759,0.766482949256897,0.557580292224884,,0.599360823631287,0.544561291229151,Incorrect,Incorrect,,
12916,7bbj,7bbj_H_L_A,2020-12-17,,3,Chai1,7bbj_H_L_A_chai_model_20,0.0085745807895072,0.0,15.7148688359761,65.233160342983,0.287288921589176,0.618257553554866,75.7216666666667,81.8849722222222,0.0167652665692118,0.255495526224127,0.718626379966736,0.501262545585632,,0.544735312461853,0.508068045947479,Incorrect,Incorrect,,
12917,7bbj,7bbj_H_L_A,2020-12-17,,3,Chai1,7bbj_H_L_A_chai_model_8,0.0086664646310515,0.0,15.7665366476815,64.5789127519365,0.38072700633402,0.662025755632722,76.3990909090909,82.4067978566149,0.0252037370075753,0.255367038720436,0.765472173690796,0.556309163570404,,0.598141765594483,0.54339164268583,Incorrect,Incorrect,,
12918,7bbj,7bbj_H_L_A,2020-12-17,,3,Chai1,7bbj_H_L_A_chai_model_2,0.0086146525807356,0.0,15.7718163970173,64.8691653338558,0.347205544648117,0.644462482482213,76.2988636363636,82.0547225476961,0.0216904372276151,0.251114274195639,0.739652931690216,0.528892576694489,,0.571044647693634,0.524264183351436,Incorrect,Incorrect,,
12919,7bbj,7bbj_H_L_A,2020-12-17,,3,Chai1,7bbj_H_L_A_chai_model_15,0.0086326805131332,0.0,15.832616095773,64.6316319399582,0.395194500068741,0.675346969532758,77.6283333333334,82.6289440993789,0.0277076447272125,0.267393121669026,0.762263238430023,0.550389170646668,,0.592763984203339,0.54189656031918,Incorrect,Incorrect,,
12920,7bbj,7bbj_H_L_A,2020-12-17,,3,Chai1,7bbj_H_L_A_chai_model_5,0.0086856709929108,0.0,15.8278569832872,64.3364890201855,0.355334066539815,0.64812040022231,74.6956818181818,81.8943309563567,0.0217526948346711,0.257373450136123,0.742481887340546,0.533122539520264,,0.57499440908432,0.526263129588783,Incorrect,Incorrect,,
12921,7bbj,7bbj_H_L_A,2020-12-17,,3,Chai1,7bbj_H_L_A_chai_model_13,0.0087290364895612,0.0,15.921876063283,63.8945713656489,0.381719412274267,0.658821595486026,75.1122222222223,81.6565887271276,0.0245960932219676,0.24915840610874,0.761951386928558,0.552001714706421,,0.593991649150848,0.540744798816581,Incorrect,Incorrect,,
12922,7bbj,7bbj_H_L_A,2020-12-17,,3,Chai1,7bbj_H_L_A_chai_model_21,0.0086283479197227,0.0,15.8129390680798,64.699321651948,0.303526959710738,0.622370298345498,74.125,81.5264393939394,0.0174312249759584,0.240881507512969,0.755112171173096,0.565420567989349,,0.603358888626099,0.533807887313955,Incorrect,Incorrect,,*
12923,7bbj,7bbj_H_L_A,2020-12-17,,3,Chai1,7bbj_H_L_A_chai_model_4,0.0085854239060724,0.0,15.8358339562341,64.9004579679099,0.353489270443716,0.653315868960604,75.2378571428571,82.0309057082634,0.021819299143665,0.271020588877538,0.739453017711639,0.527287721633911,,0.569720780849457,0.524162902141247,Incorrect,Incorrect,,
12924,7bbj,7bbj_H_L_A,2020-12-17,,3,Chai1,7bbj_H_L_A_chai_model_12,0.0084736536639838,0.0,15.9686919699833,65.2739909067072,0.392189908966842,0.679414066411611,75.6518918918919,82.1868739222228,0.0260875097439047,0.277450815570766,0.759818911552429,0.545679569244385,,0.588507437705994,0.539699491009872,Incorrect,Incorrect,,
12925,7bbj,7bbj_H_L_A,2020-12-17,,3,Chai1,7bbj_H_L_A_chai_model_24,0.0089309233012442,0.0,16.4655729269021,61.8070123111717,0.360140704982457,0.666086150242569,78.141,83.1303725836522,0.0238468647844349,0.273654045348503,0.776141822338104,0.619777739048004,,0.651050555706024,0.550453335072003,Incorrect,Incorrect,*,*
12926,7bbj,7bbj_H_L_A,2020-12-17,,3,Chai1,7bbj_H_L_A_chai_model_17,0.0086447081325688,0.0,15.7737784492106,64.689349544144,0.297794291148778,0.621655822013827,75.673023255814,82.1079628801431,0.017464392575995,0.257337454774068,0.723564803600311,0.507079243659973,,0.550376355648041,0.511734680293016,Incorrect,Incorrect,,
12927,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_3,0.0080050837277166,0.0,16.6990906354468,66.6348285954458,0.462616793319924,0.762713001338955,89.0,90.1083042973287,0.0537140229061995,0.429404973632624,0.80213588476181,0.690101861953735,,0.71250866651535,0.577609326205127,Incorrect,Incorrect,,*
12928,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_4,0.0078243255541801,0.0,17.0059842182143,67.1875270025785,0.30312502270101,0.692746018514347,87.8125,88.8025793650793,0.0218470676578678,0.365988265012854,0.792115151882172,0.686557352542877,,0.707668912410736,0.56103472661488,Incorrect,Incorrect,,*
12929,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_7,0.0079673389973919,0.0,16.8081178423412,66.6571534879124,0.281344876948968,0.673865833300701,85.7894736842105,85.7750626566416,0.0190293678423234,0.302851477827322,0.8048055768013,0.671734571456909,,0.698348772525787,0.569072714113607,Incorrect,Incorrect,,
12930,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_19,0.0077043734523488,0.0,17.1343855709919,67.7256256123436,0.289604860663731,0.685130502514704,81.2352941176471,80.0880564991954,0.0184112392629091,0.233825313329806,0.757746756076813,0.612420737743378,,0.641485941410065,0.535946101032642,Incorrect,Incorrect,,
12931,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_16,0.0081627004881754,0.0,16.6911879920649,65.671608977506,0.64479783756311,0.82931089034734,82.3636363636364,81.056612638008,0.117772430716301,0.317118446541281,0.772918283939362,0.622281074523926,,0.652408516407013,0.576374527972443,Incorrect,Incorrect,,
12932,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_21,0.0080513356645213,0.0,16.7385083359007,66.2654330818699,0.358203521930336,0.713336163529507,81.3888888888889,79.6335978835979,0.0253028542755623,0.24007289596716,0.758085906505585,0.601658642292023,,0.632944095134735,0.538250990836578,Incorrect,Incorrect,,
12933,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_24,0.0080375379310128,0.0,16.7139436010175,66.4003198986186,0.385732507186317,0.708348110512651,80.6818181818182,78.9891774891775,0.0284580639713072,0.213438073549169,0.743911743164063,0.56768411397934,,0.602929639816284,0.529275639406236,Incorrect,Incorrect,,
12934,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_13,0.0080045847771629,0.0,16.803682046688,66.4305240928446,0.458012434499226,0.750883509760268,83.3684210526316,82.3860104807473,0.0442594281070372,0.286482226622544,0.789367437362671,0.637387931346893,,0.667783832550049,0.565835034585981,Incorrect,Incorrect,,
12935,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_14,0.0075331739766343,0.0,17.4794556888734,68.2152994813725,0.294237636489673,0.699705324343821,82.6923076923077,81.8667262969589,0.019232506887336,0.278576517165915,0.769497334957123,0.636964201927185,,0.663470828533173,0.544417886536187,Incorrect,Incorrect,,
12936,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_18,0.0081509225167463,0.0,16.7360190759888,65.6570485236226,0.463237113629333,0.7543480383104,81.9,80.4891078270389,0.0435695576002732,0.266838841707424,0.760369837284088,0.612545609474182,,0.642110455036163,0.545329753378944,Incorrect,Incorrect,,
12937,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_22,0.0075888546745624,0.0,17.5407639759814,67.7273166977944,0.355557857089966,0.720096455437926,80.7333333333333,79.3842386125405,0.0246445333374457,0.246195122026761,0.738376200199127,0.583202421665192,,0.614237177371979,0.524256700140623,Incorrect,Incorrect,,
12938,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_1,0.0080549076073787,0.0,16.7800012320984,66.1621557288942,0.450667475143787,0.743601104030768,91.2105263157895,92.2128828360209,0.05347889304247,0.424081552115395,0.830473124980927,0.708962976932526,,0.733265006542206,0.59737485539939,Incorrect,Incorrect,,*
12939,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_17,0.0077499326035331,0.0,17.4342634487183,66.8676057698262,0.280950664350307,0.698894653978605,82.25,81.0159627953746,0.018003577858854,0.276330044566229,0.760028302669525,0.623422384262085,,0.650743567943573,0.537420885226324,Incorrect,Incorrect,,
12940,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_10,0.0075937310233689,0.0,17.4272032354118,67.9045509387585,0.338589367098267,0.715515462285611,84.4666666666667,83.9085858585858,0.0244922219172516,0.310389535356931,0.796653270721436,0.650177776813507,,0.679472875595093,0.56500495608018,Incorrect,Incorrect,,
12941,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_6,0.0079749461837672,0.0,16.8187688855962,66.5879398437802,0.645282369016955,0.845681904734422,86.5333333333333,87.127943390545,0.140649060727098,0.455362066145368,0.81718373298645,0.676897585391998,,0.704954814910889,0.614223331308644,Incorrect,Incorrect,,
12942,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_9,0.0648370214096517,0.0923076923076923,13.5698403813181,27.0065284352691,0.271147904142096,0.642920351770378,86.4074074074074,85.0663580246914,0.0183155617229587,0.264287764293459,0.777988910675049,0.667290508747101,,0.68943018913269,0.550086905989422,Incorrect,Incorrect,,
12943,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_11,0.00780743879478,0.0,17.1677978898403,66.9867314286941,0.454516218710392,0.75229433256102,84.0,83.437148217636,0.0442468844484111,0.30643062288974,0.789489984512329,0.644351541996002,,0.673379230499268,0.565917054493154,Incorrect,Incorrect,,
12944,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_12,0.0076928844353603,0.0,17.2981496568921,67.4877838739888,0.333254775095698,0.714139857091714,83.5,82.8073870573871,0.0234150869929589,0.295102757876846,0.784191727638245,0.644603848457336,,0.672521424293518,0.555958735444659,Incorrect,Incorrect,,
12945,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_20,0.0078772594100738,0.0,17.0063640758614,66.8452941551942,0.412350101300344,0.742231243430996,81.4375,79.9393518518519,0.0330845158985373,0.263988978684889,0.762410521507263,0.605196952819824,,0.636639666557312,0.543612719824645,Incorrect,Incorrect,,
12946,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_0,0.0076497389817253,0.0,17.2412750541786,67.8827498389277,0.346007981079724,0.708460550731168,93.0625,93.9180263157895,0.0303874199174001,0.439489533921564,0.870618283748627,0.755274534225464,,0.778343284130097,0.618549024599259,Incorrect,Incorrect,*,*
12947,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_15,0.0080081749425063,0.0,16.8770667327268,66.2659117422207,0.519451231816213,0.770226527018059,82.6315789473684,81.5825277479413,0.060230160747261,0.27821786126777,0.762755453586578,0.627994239330292,,0.654946482181549,0.551997865734783,Incorrect,Incorrect,,
12948,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_5,0.0078678150355977,0.0,16.9580988427544,66.9994838288575,0.513800782024615,0.779177691736465,87.1666666666667,87.9135802469136,0.0680800884296186,0.398497536100077,0.81008517742157,0.679782629013062,,0.705843138694763,0.587483650723984,Incorrect,Incorrect,,
12949,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_2,0.007932948830581,0.0,16.8963029144951,66.7028210558261,0.331644483327265,0.689064463617564,90.5263157894737,91.2997936016512,0.0266407249869011,0.37309143371962,0.813632249832153,0.698434352874756,,0.721473932266235,0.577534792378578,Incorrect,Incorrect,,*
12950,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_23,0.0082311418030419,0.0,15.9755070463436,66.7553087776545,0.432381653867742,0.709048254279076,80.2352941176471,78.9109365485325,0.0354583504839697,0.200164148772861,0.740094721317291,0.580756783485413,,0.612624371051788,0.528703810067295,Incorrect,Incorrect,,
12951,7bbj,7bbj_H_L_A,2020-12-17,,3,Protenix,7bbj_H_L_A_px_seed_1_sample_8,0.0083729605676698,0.0,15.8683580528897,66.1096038577015,0.327122357288844,0.646865085828091,83.6190476190476,84.5022974101921,0.0227848199034831,0.240927562211403,0.791420340538025,0.663995146751404,,0.689480185508728,0.560829684347662,Incorrect,Incorrect,,
12952,7bbj,7bbj_H_L_A,2020-12-17,,3,ESMFold,7bbj_H_L_A,0.0221099427178377,0.0,21.3044125439131,33.2342827827431,0.0,0.63428186010936,0.0,57.1948780487805,0.0073477882611419,0.392130314194869,0.548,,,,0.385804336478343,Incorrect,Incorrect,,
12953,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_001,0.01822097131489,0.0,17.2270623956401,38.2161150977604,0.1787476050344,0.471446503173527,70.7346875,69.944539173428,0.0109921475874032,0.107997154610945,0.582,0.443,0.948,0.4708,0.410697644276221,Incorrect,Incorrect,,
12954,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_001,0.0229495671439022,0.0,15.7314162643511,33.6921204190892,0.188805808875042,0.524821501634665,69.9915094339623,72.6299270928742,0.0112513282312666,0.125970747376795,0.585,0.451,0.96,0.4778,0.41287539846938,Incorrect,Incorrect,,
12955,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_001,0.0505493801602856,0.0476190476190476,11.9618753525621,27.2707482798495,0.176001419562474,0.562461118844447,67.5220833333333,73.7908298330751,0.0106639688658975,0.112207518493296,0.601,0.465,0.951,0.4922,0.423899190659769,Incorrect,Incorrect,,
12956,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_001,0.0185053160773245,0.0,17.4473266380336,37.7805747532881,0.183715668207343,0.497409815111688,70.1656338028169,70.1803296375343,0.0111028315192614,0.11419116674425,0.599,0.469,0.974,0.495,0.422630849455778,Incorrect,Incorrect,,
12957,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_001,0.0214765491615208,0.0,15.1886859390652,35.3112505908657,0.190717408446541,0.519371211319753,71.673125,73.2171991112002,0.0114655520060108,0.0971527191549092,0.602,0.476,0.972,0.5012,0.424839665601803,Incorrect,Incorrect,,*
12958,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_002,0.0216415277847782,0.0,15.1482083596551,35.1608128124377,0.250437144077904,0.537802091994771,74.0936065573771,71.59335650678,0.0142862180217721,0.113596728556615,0.601,0.472,0.975,0.4978,0.424985865406532,Incorrect,Incorrect,,
12959,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_002,0.0193259459750006,0.0,16.8219002315916,37.0158336790713,0.246495521040709,0.509731947380602,69.9138888888889,69.562615568422,0.0134199796401373,0.0994537441324321,0.586,0.448,0.953,0.4756,0.414225993892041,Incorrect,Incorrect,,
12960,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_002,0.0210897308657411,0.0,15.3591113284374,35.6391837382083,0.269034113241796,0.568431242047356,72.4071111111111,73.2428050682261,0.0149437377312575,0.1300054010196,0.6,0.474,0.972,0.4992,0.424483121319377,Incorrect,Incorrect,,*
12961,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_002,0.0453062692307069,0.0238095238095238,11.9775694323152,25.9837331321712,0.186934892548498,0.478752062583724,68.7015,71.4182517776342,0.0110812337908533,0.055301148990762,0.585,0.447,0.949,0.4746,0.412824370137256,Incorrect,Incorrect,,
12962,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_002,0.0244085334627877,0.0,14.7610526093352,32.7793924314981,0.276572049318696,0.596306803687219,72.3291428571429,75.4082948147269,0.0153370741519606,0.156879715219768,0.599,0.472,0.967,0.4974,0.423901122245588,Incorrect,Incorrect,,
12963,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_003,0.0204198666628964,0.0,15.9823935382597,36.0999303657864,0.162473992740853,0.467297635257089,65.8264150943396,70.5787411407217,0.010186034777205,0.0622828107746011,0.608,0.482,0.973,0.5072,0.428655810433162,Incorrect,Incorrect,*,*
12964,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_003,0.0395472210183844,0.0238095238095238,12.7851369996446,28.5820752988789,0.179399479917585,0.564042569113024,72.131,75.7074180761558,0.011125377151009,0.119584061756201,0.584,0.447,0.942,0.4744,0.412137613145303,Incorrect,Incorrect,,
12965,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_003,0.0209064308933495,0.0,15.3687776025416,35.8288837409993,0.162126206373923,0.457268556902565,71.7275,69.5095224404531,0.0105578529107886,0.0668458973993754,0.601,0.473,0.973,0.4986,0.423867355873237,Incorrect,Incorrect,,
12966,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_003,0.0198702985293683,0.0,17.4604310945498,36.1885022307041,0.155897140161543,0.453437224005549,71.8282407407408,70.6885604056437,0.0103830076134437,0.133107759406797,0.58,0.438,0.947,0.4664,0.409114902284033,Incorrect,Incorrect,,
12967,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_003,0.0337417963634157,0.0476190476190476,17.9983934227089,38.4002011323361,0.157534787873699,0.479289871239502,74.3970114942529,71.8009155961235,0.010595567848056,0.160157467385719,0.578,0.437,0.939,0.4652,0.407778670354417,Incorrect,Incorrect,,
12968,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_004,0.0488924934607579,0.0476190476190476,12.3094901709009,27.9914929777551,0.167423709198408,0.524584879834702,68.2771875,73.7535011574074,0.0104769795064508,0.0856790159426008,0.59,0.455,0.957,0.482,0.416143093851935,Incorrect,Incorrect,,
12969,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_004,0.0216486300241404,0.0,15.0226268264888,35.2081178808934,0.187025880091897,0.487596569826138,70.0978125,71.0125486111111,0.0112029933821606,0.0886553096891666,0.595,0.467,0.97,0.4926,0.419860898014648,Incorrect,Incorrect,,
12970,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_004,0.0215760109701913,0.0,15.4788409963684,35.0902310213863,0.178955642379797,0.485246027839876,73.3662068965517,70.9748325372388,0.0112118253235094,0.0752429577902423,0.603,0.473,0.974,0.499,0.425463547597053,Incorrect,Incorrect,,*
12971,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_004,0.0378169301001532,0.0476190476190476,15.6636837403409,34.6554500979053,0.176818164073745,0.540801999595993,80.5886206896552,77.8709026189085,0.0117497049506592,0.112526241164463,0.59,0.455,0.961,0.482,0.416524911485198,Incorrect,Incorrect,,
12972,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_004,0.0214706227716383,0.0,16.5363313370014,34.8163103174199,0.196858224290289,0.524362824030308,72.7308928571429,72.487893393304,0.0117838838025953,0.153247488327003,0.574,0.432,0.94,0.4604,0.405335165140779,Incorrect,Incorrect,,
12973,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_005,0.0201704112933849,0.0,15.5789352802012,36.5434526119461,0.171914689886572,0.508860493568556,62.8637777777778,70.7065796395817,0.0102293322854646,0.0892669393972757,0.606,0.481,0.973,0.506,0.427268799685639,Incorrect,Incorrect,,*
12974,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_005,0.0208684316602994,0.0,15.3382003357607,35.88272814466,0.168824697232423,0.466546509644221,74.6995714285714,70.0809313557184,0.0109777159703137,0.0671693093056764,0.598,0.47,0.972,0.4956,0.421893314791094,Incorrect,Incorrect,,
12975,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_005,0.0308332094831666,0.0238095238095238,15.5924501819472,33.787846286809,0.164761400054305,0.500210338427277,69.0360317460318,73.4947452975874,0.0104539825481534,0.122090369584985,0.58,0.443,0.954,0.4704,0.409136194764446,Incorrect,Incorrect,,
12976,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_005,0.0340319969768574,0.0476190476190476,17.2859115726109,38.2737557097233,0.180785035721407,0.532605000520204,67.9203703703704,72.1590083140712,0.0108323057152451,0.187716166376225,0.584,0.446,0.947,0.4736,0.412049691714573,Incorrect,Incorrect,,
12977,7bnv,7bnv_H_L_A,2021-01-22,,3,AF2,7bnv_H_L_A_af2_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_005,0.0494273843784481,0.0476190476190476,12.4075922794603,27.6649621885345,0.153550070548356,0.527817853691192,65.7448571428571,73.112343774395,0.0099603803010432,0.0928591347315782,0.585,0.446,0.947,0.4738,0.412488114090313,Incorrect,Incorrect,,
12978,7bnv,7bnv_H_L_A,2021-01-22,,3,Boltz1x,7bnv_H_L_A_boltz_model_16,0.0921882101026604,0.142857142857143,7.23534845037547,26.6240565542396,0.793798804283142,0.8528597,84.7138095238095,83.8315515209428,0.284208471834893,0.386125205936297,0.8678258061409,0.826964557170868,,0.835136806964874,0.692740605849098,Incorrect,Incorrect,,*
12979,7bnv,7bnv_H_L_A,2021-01-22,,3,Boltz1x,7bnv_H_L_A_boltz_model_24,0.0927248305503618,0.142857142857143,7.0691541584258,26.6663381235131,0.552851021289825,0.75738114,83.9271428571429,83.3720126540127,0.0757206568397689,0.285854388402898,0.810120642185211,0.749279499053955,,0.761447727680206,0.589800646581578,Incorrect,Incorrect,,
12980,7bnv,7bnv_H_L_A,2021-01-22,,3,Boltz1x,7bnv_H_L_A_boltz_model_2,0.110516878389189,0.19047619047619,7.06194127916347,25.8012629290485,0.699160158634186,0.8132368,82.7497674418605,82.8553692560669,0.160097501327158,0.335278652311945,0.867943823337555,0.82714319229126,,0.835303318500519,0.655589926734436,Incorrect,Incorrect,,*
12981,7bnv,7bnv_H_L_A,2021-01-22,,3,Boltz1x,7bnv_H_L_A_boltz_model_9,0.096263388769115,0.142857142857143,7.08724022125765,25.076018645283,0.483263701200485,0.71044093,83.4482926829268,81.4618277197058,0.0508376799794705,0.23046044267566,0.797817885875702,0.732881367206574,,0.745868670940399,0.573723824106832,Incorrect,Incorrect,,
12982,7bnv,7bnv_H_L_A,2021-01-22,,3,Boltz1x,7bnv_H_L_A_boltz_model_8,0.0909742053694901,0.142857142857143,7.23778493912429,27.2141866003669,0.570482969284058,0.75911933,83.9654054054054,83.385451861723,0.0836116781025808,0.274564709773184,0.805271625518799,0.742817759513855,,0.755308532714844,0.588773641293933,Incorrect,Incorrect,,
12983,7bnv,7bnv_H_L_A,2021-01-22,,3,Boltz1x,7bnv_H_L_A_boltz_model_17,0.10508901104824,0.166666666666667,7.01092022640831,24.8388864541772,0.647849678993225,0.7921335,82.8866666666667,82.7871629778672,0.122400485179463,0.318531128939201,0.852187812328339,0.805869579315186,,0.815133225917816,0.633251614183676,Incorrect,Incorrect,,
12984,7bnv,7bnv_H_L_A,2021-01-22,,3,Boltz1x,7bnv_H_L_A_boltz_model_6,0.0988449516501942,0.166666666666667,7.32281020406499,27.0947122045221,0.744532823562622,0.8310797,85.1520930232558,84.0926564933774,0.226235563632721,0.363802304778658,0.852683544158936,0.806523025035858,,0.815755128860474,0.664749150001071,Incorrect,Incorrect,,
12985,7bnv,7bnv_H_L_A,2021-01-22,,3,Boltz1x,7bnv_H_L_A_boltz_model_14,0.124679623698656,0.238095238095238,7.14233652952476,26.435290831025,0.603518426418304,0.7607923,85.6708695652174,82.6416088302977,0.10742161282021,0.281076418454793,0.834240317344666,0.781749486923218,,0.792247653007507,0.616194705987329,Incorrect,Incorrect,,
12986,7bnv,7bnv_H_L_A,2021-01-22,,3,Boltz1x,7bnv_H_L_A_boltz_model_1,0.11342156800266,0.19047619047619,6.75791381420254,25.1064546464896,0.770104885101318,0.8582611,87.0397058823529,86.0391491198752,0.280678881950954,0.429332655275281,0.867704153060913,0.826607704162598,,0.834826993942261,0.691596571727925,Incorrect,Incorrect,,
12987,7bnv,7bnv_H_L_A,2021-01-22,,3,Boltz1x,7bnv_H_L_A_boltz_model_23,0.120130848694516,0.214285714285714,7.00409360806292,25.1858621416904,0.575702548027039,0.7471935,85.1536170212766,81.8291361397087,0.0900402331344269,0.269738428972235,0.83433610200882,0.781804263591766,,0.792310631275177,0.611047341346502,Incorrect,Incorrect,,
